id,name,score,timestamp,category
5108,Black Sheep (1996),2,888203959,Comedy
5109,Jerry Maguire (1996),4,891415540,Drama
5110,Cinderella (1950),5,889135211,Animation
5111,Austin Powers: International Man of Mystery (1997),2,891377609,Comedy
5112,"Three Musketeers, The (1993)",2,875963418,Action
5113,"Usual Suspects, The (1995)",5,879975661,Crime
5114,Three Colors: Red (1994),4,891447141,Drama
5115,Duck Soup (1933),4,880139614,Comedy
5116,Glengarry Glen Ross (1992),4,882140070,Drama
5117,Seven (Se7en) (1995),4,880314453,Crime
5118,Telling Lies in America (1997),4,886404208,Drama
5119,Reservoir Dogs (1992),2,880395896,Crime
5120,Monty Python and the Holy Grail (1974),3,875148108,Comedy
5121,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",3,886030682,Drama
5122,Ace Ventura: Pet Detective (1994),1,882671463,Comedy
5123,"Lost World: Jurassic Park, The (1997)",1,884288304,Action
5124,Ghost (1990),5,893118712,Comedy
5125,Mighty Aphrodite (1995),4,879449763,Comedy
5126,Something to Talk About (1995),2,886533253,Comedy
5127,Mortal Kombat (1995),4,883712751,Action
5128,Heavyweights (1994),2,875288503,Children's
5129,"Devil's Own, The (1997)",2,875071713,Action
5130,Die Hard 2 (1990),3,875351299,Action
5131,Jeffrey (1995),4,880961807,Comedy
5132,Pretty Woman (1990),1,886032154,Comedy
5133,Mr. Holland's Opus (1995),2,881652535,Drama
5134,Roman Holiday (1953),5,879524669,Comedy
5135,Cinema Paradiso (1988),3,875312643,Comedy
5136,"Shining, The (1980)",5,884112537,Horror
5137,Black Sheep (1996),4,883348703,Comedy
5138,"Nightmare Before Christmas, The (1993)",4,885807455,Children's
5139,"Program, The (1993)",2,886988250,Action
5140,Mr. Holland's Opus (1995),5,884584981,Drama
5141,While You Were Sleeping (1995),4,880952516,Comedy
5142,This Is Spinal Tap (1984),4,879455241,Comedy
5143,Mr. Holland's Opus (1995),4,891440373,Drama
5144,"Lion King, The (1994)",3,887864610,Animation
5145,Return of the Jedi (1983),3,875666268,Action
5146,"Right Stuff, The (1983)",5,875965127,Drama
5147,Crimson Tide (1995),2,887820531,Drama
5148,Amadeus (1984),3,884293475,Drama
5149,Rising Sun (1993),4,883713082,Action
5150,Schindler's List (1993),5,879529701,Drama
5151,Butch Cassidy and the Sundance Kid (1969),5,874873744,Action
5152,Mrs. Doubtfire (1993),3,886989363,Comedy
5153,Mother (1996),2,888082134,Comedy
5154,Ransom (1996),3,876243410,Drama
5155,"Silence of the Lambs, The (1991)",4,891195687,Drama
5156,Enchanted April (1991),4,886031576,Drama
5157,Dave (1993),4,888634070,Comedy
5158,Real Genius (1985),2,881177532,Comedy
5159,Raiders of the Lost Ark (1981),5,890284706,Action
5160,Picture Perfect (1997),1,881515565,Comedy
5161,Reality Bites (1994),3,875907535,Comedy
5162,Indiana Jones and the Last Crusade (1989),2,891478796,Action
5163,Star Wars (1977),3,876021213,Action
5164,Platoon (1986),3,877140137,Drama
5165,Heat (1995),4,886394730,Action
5166,Fathers' Day (1997),1,882608873,Comedy
5167,"Birds, The (1963)",5,888640136,Horror
5168,"Nutty Professor, The (1996)",4,880149350,Comedy
5169,Dante's Peak (1997),2,888516865,Action
5170,Dazed and Confused (1993),4,888539608,Comedy
5171,L.A. Confidential (1997),4,882922065,Crime
5172,Much Ado About Nothing (1993),5,887770115,Comedy
5173,"Killing Fields, The (1984)",4,881107281,Drama
5174,Kolya (1996),5,889178512,Comedy
5175,Patton (1970),4,880165939,Drama
5176,Back to the Future (1985),4,888632155,Comedy
5177,"People vs. Larry Flynt, The (1996)",1,892686134,Drama
5178,Air Force One (1997),3,883757468,Action
5179,Fantasia (1940),4,879992870,Animation
5180,"Thin Blue Line, The (1988)",3,889555074,Documentary
5181,Tin Cup (1996),3,891172246,Comedy
5182,"Crying Game, The (1992)",3,885808000,Action
5183,Men in Black (1997),4,891208037,Action
5184,My Fair Lady (1964),4,889908947,Musical
5185,"Godfather, The (1972)",2,890987687,Action
5186,Maverick (1994),4,879195881,Action
5187,Star Wars (1977),4,887762584,Action
5188,"Very Brady Sequel, A (1996)",2,891281679,Comedy
5189,Unforgiven (1992),4,881650148,Western
5190,Singin' in the Rain (1952),4,879459952,Musical
5191,Jurassic Park (1993),3,891309558,Action
5192,"Sting, The (1973)",4,885816440,Comedy
5193,Courage Under Fire (1996),2,886724797,Drama
5194,Dave (1993),3,887428445,Comedy
5195,Full Metal Jacket (1987),3,884497031,Action
5196,"Designated Mourner, The (1997)",2,880061190,Drama
5197,George of the Jungle (1997),3,885767604,Children's
5198,"Postino, Il (1994)",3,879618743,Drama
5199,Star Trek III: The Search for Spock (1984),3,888540112,Action
5200,"Empire Strikes Back, The (1980)",5,886472051,Action
5201,Welcome To Sarajevo (1997),1,884628278,Drama
5202,Phenomenon (1996),4,880739654,Drama
5203,Much Ado About Nothing (1993),4,875963792,Comedy
5204,"Philadelphia Story, The (1940)",4,879454951,Comedy
5205,Meet Me in St. Louis (1944),3,892333798,Musical
5206,Stephen King's The Langoliers (1995),3,879900011,Horror
5207,Robin Hood: Men in Tights (1993),5,885604187,Comedy
5208,True Lies (1994),4,891035111,Action
5209,Sneakers (1992),3,879788572,Crime
5210,Under Siege (1992),4,891449249,Action
5211,Snow White and the Seven Dwarfs (1937),4,879283449,Animation
5212,Star Trek: First Contact (1996),3,878739251,Action
5213,"Cook the Thief His Wife & Her Lover, The (1989)",2,879788101,Drama
5214,Sleepless in Seattle (1993),4,879969390,Comedy
5215,Pete's Dragon (1977),3,874956543,Adventure
5216,Scream (1996),4,885666102,Horror
5217,M*A*S*H (1970),5,888639014,Comedy
5218,Fathers' Day (1997),3,891499611,Comedy
5219,Copycat (1995),2,879484534,Crime
5220,"Treasure of the Sierra Madre, The (1948)",5,883601365,Adventure
5221,Amistad (1997),5,891446588,Drama
5222,Donnie Brasco (1997),4,879535559,Crime
5223,Nikita (La Femme Nikita) (1990),5,892778035,Thriller
5224,2001: A Space Odyssey (1968),5,885557731,Drama
5225,Quiz Show (1994),4,875653836,Drama
5226,Mortal Kombat: Annihilation (1997),1,891198996,Action
5227,Jackie Chan's First Strike (1996),4,884125492,Action
5228,Get Shorty (1995),3,884209536,Action
5229,Top Hat (1935),4,875729489,Comedy
5230,"Day the Earth Stood Still, The (1951)",4,875147800,Drama
5231,Heavenly Creatures (1994),5,879618385,Drama
5232,Die Hard: With a Vengeance (1995),2,877547005,Action
5233,Good Will Hunting (1997),3,886309505,Drama
5234,True Romance (1993),3,875963899,Action
5235,"Arrival, The (1996)",3,880738142,Action
5236,Denise Calls Up (1995),1,879646741,Comedy
5237,Mortal Kombat: Annihilation (1997),1,886895914,Action
5238,Fargo (1996),5,879948869,Crime
5239,Die Hard: With a Vengeance (1995),1,885810117,Action
5240,Gandhi (1982),1,888556698,Drama
5241,"Grifters, The (1990)",4,891044538,Crime
5242,Star Wars (1977),5,882140001,Action
5243,"Net, The (1995)",3,891498407,Sci-Fi
5244,Air Force One (1997),4,887249685,Action
5245,L.A. Confidential (1997),4,882027109,Crime
5246,Get on the Bus (1996),3,887915306,Drama
5247,"Graduate, The (1967)",3,881975687,Drama
5248,Waiting for Guffman (1996),4,880060180,Comedy
5249,Mrs. Dalloway (1997),5,888805913,Romance
5250,Thinner (1996),1,882397011,Horror
5251,Four Days in September (1997),5,891262812,Drama
5252,"Ice Storm, The (1997)",5,881262256,Drama
5253,"Hudsucker Proxy, The (1994)",5,881975815,Comedy
5254,Titanic (1997),5,886397478,Action
5255,Gattaca (1997),3,891961120,Drama
5256,Eve's Bayou (1997),4,891034284,Drama
5257,Fled (1996),4,880557741,Action
5258,To Kill a Mockingbird (1962),4,881974742,Drama
5259,Fargo (1996),3,882892705,Crime
5260,"Quick and the Dead, The (1995)",2,886381985,Action
5261,Absolute Power (1997),5,891440330,Mystery
5262,Bob Roberts (1992),5,875318291,Comedy
5263,"Empire Strikes Back, The (1980)",4,881974880,Action
5264,Henry V (1989),3,887427338,Drama
5265,Courage Under Fire (1996),4,882842311,Drama
5266,Taxi Driver (1976),4,886397931,Drama
5267,Outbreak (1995),4,884366439,Action
5268,Back to the Future (1985),3,883710395,Comedy
5269,Pink Floyd - The Wall (1982),1,876190510,Drama
5270,Four Weddings and a Funeral (1994),3,877145403,Comedy
5271,"Empire Strikes Back, The (1980)",3,880570209,Action
5272,M (1931),4,879376730,Crime
5273,Twister (1996),2,891035413,Action
5274,Carrie (1976),3,879649064,Horror
5275,"Birdcage, The (1996)",4,879442538,Comedy
5276,Leaving Las Vegas (1995),4,886889876,Drama
5277,"Fugitive, The (1993)",5,881371198,Action
5278,Burnt By the Sun (1994),2,874832788,Drama
5279,Alien (1979),5,885953992,Action
5280,"First Wives Club, The (1996)",4,882469306,Comedy
5281,Leaving Las Vegas (1995),3,875103971,Drama
5282,Raiders of the Lost Ark (1981),5,879848396,Action
5283,"Brady Bunch Movie, The (1995)",2,883713521,Comedy
5284,Fargo (1996),3,879646166,Crime
5285,"Quick and the Dead, The (1995)",5,884133819,Action
5286,Home Alone (1990),4,881177836,Children's
5287,Dragonheart (1996),3,880738462,Action
5288,Jack (1996),4,879640452,Comedy
5289,Desperate Measures (1998),3,891498213,Crime
5290,"Brady Bunch Movie, The (1995)",3,893219427,Comedy
5291,Freeway (1996),4,888640136,Crime
5292,Platoon (1986),2,885156193,Drama
5293,Singin' in the Rain (1952),5,888639939,Musical
5294,"Preacher's Wife, The (1996)",4,879456507,Drama
5295,Vegas Vacation (1997),2,879465376,Comedy
5296,"Shadow, The (1994)",3,874964657,Action
5297,"Bridge on the River Kwai, The (1957)",5,878847171,Drama
5298,Batman & Robin (1997),2,881602674,Action
5299,North by Northwest (1959),3,880405165,Comedy
5300,Cape Fear (1991),3,879792863,Thriller
5301,Rudy (1993),4,891449900,Drama
5302,Mouse Hunt (1997),3,883953716,Children's
5303,"Deer Hunter, The (1978)",4,891309261,Drama
5304,Hackers (1995),4,892785263,Action
5305,Black Beauty (1994),3,877099352,Adventure
5306,"Lion King, The (1994)",5,876429672,Animation
5307,Air Force One (1997),4,881095916,Action
5308,Eddie (1996),3,876231688,Comedy
5309,Othello (1995),4,874784337,Drama
5310,"Secret of Roan Inish, The (1994)",4,875537502,Adventure
5311,Young Frankenstein (1974),4,891199201,Comedy
5312,Star Trek III: The Search for Spock (1984),3,880870299,Action
5313,Harlem (1993),3,888517324,Drama
5314,Conan the Barbarian (1981),4,893048471,Action
5315,"Jackal, The (1997)",1,881295176,Action
5316,"Sting, The (1973)",4,879874825,Comedy
5317,Koyaanisqatsi (1983),4,886373474,Documentary
5318,Johnny 100 Pesos (1993),1,878963086,Action
5319,Monty Python's Life of Brian (1979),3,891998289,Comedy
5320,Heathers (1989),3,877887642,Comedy
5321,Star Wars (1977),4,878176005,Action
5322,Brazil (1985),5,878090004,Sci-Fi
5323,When Harry Met Sally... (1989),2,875667366,Comedy
5324,"Lawnmower Man, The (1992)",2,891202022,Action
5325,Leaving Las Vegas (1995),3,874984531,Drama
5326,"Celluloid Closet, The (1995)",5,883417810,Documentary
5327,One Flew Over the Cuckoo's Nest (1975),4,875947149,Drama
5328,Star Trek: First Contact (1996),2,880659709,Action
5329,Loaded (1994),3,889492473,Drama
5330,"Beautician and the Beast, The (1997)",3,875295469,Comedy
5331,This Is Spinal Tap (1984),3,879439043,Comedy
5332,Some Kind of Wonderful (1987),3,875916421,Drama
5333,Mr. Holland's Opus (1995),3,882961481,Drama
5334,"Abyss, The (1989)",4,875303502,Action
5335,Forrest Gump (1994),4,884487688,Comedy
5336,Amistad (1997),2,887472879,Drama
5337,Boomerang (1992),2,883712780,Comedy
5338,McHale's Navy (1997),2,888518871,Comedy
5339,Four Weddings and a Funeral (1994),4,880869908,Comedy
5340,Sunset Blvd. (1950),3,879521475,Film-Noir
5341,Mission: Impossible (1996),4,875325654,Action
5342,Star Trek: First Contact (1996),4,891034110,Action
5343,GoldenEye (1995),5,892790676,Action
5344,"Nutty Professor, The (1996)",1,882962652,Comedy
5345,Crumb (1994),4,884634679,Documentary
5346,"Thin Man, The (1934)",4,882359333,Mystery
5347,Face/Off (1997),2,879535502,Action
5348,Jurassic Park (1993),4,891195444,Action
5349,Star Trek: The Motion Picture (1979),2,882844096,Action
5350,Crimson Tide (1995),5,880307751,Drama
5351,Raiders of the Lost Ark (1981),5,885842594,Action
5352,Don Juan DeMarco (1995),3,883982002,Comedy
5353,Patton (1970),4,880868068,Drama
5354,"Magnificent Seven, The (1954)",3,891310038,Action
5355,Twelve Monkeys (1995),5,876676334,Drama
5356,Waterworld (1995),1,874829152,Action
5357,Body Parts (1991),3,878737908,Horror
5358,Tomorrow Never Dies (1997),3,891632164,Action
5359,"Ref, The (1994)",3,889297767,Comedy
5360,Forrest Gump (1994),5,881976233,Comedy
5361,William Shakespeare's Romeo and Juliet (1996),3,876066229,Drama
5362,Sleepers (1996),3,876698755,Crime
5363,My Best Friend's Wedding (1997),4,879976109,Comedy
5364,Glory (1989),3,879520991,Action
5365,Sleepless in Seattle (1993),4,887926106,Comedy
5366,Batman Returns (1992),3,884035993,Action
5367,Fly Away Home (1996),4,879013747,Adventure
5368,Babe (1995),4,880123627,Children's
5369,187 (1997),2,891199274,Drama
5370,Bram Stoker's Dracula (1992),4,883876053,Horror
5371,What's Eating Gilbert Grape (1993),4,887305100,Comedy
5372,"Philadelphia Story, The (1940)",3,886323275,Comedy
5373,"Empire Strikes Back, The (1980)",4,875349895,Action
5374,Dead Poets Society (1989),2,879446588,Drama
5375,Emma (1996),5,882622146,Drama
5376,Once Upon a Time in America (1984),3,891386307,Crime
5377,Good Will Hunting (1997),4,893281023,Drama
5378,Top Gun (1986),4,888451908,Action
5379,Gattaca (1997),5,891216082,Drama
5380,Cop Land (1997),4,888638425,Crime
5381,Young Frankenstein (1974),5,886285939,Comedy
5382,"Haunted World of Edward D. Wood Jr., The (1995)",4,879446108,Documentary
5383,Excess Baggage (1997),3,877137285,Adventure
5384,Ulee's Gold (1997),5,881277931,Drama
5385,Young Frankenstein (1974),4,880525214,Comedy
5386,"Rock, The (1996)",4,875145879,Action
5387,"Rainmaker, The (1997)",5,883757170,Drama
5388,"Substitute, The (1996)",5,881653224,Action
5389,"Crying Game, The (1992)",4,886286844,Action
5390,Rob Roy (1995),4,884636931,Drama
5391,Nell (1994),2,879795375,Drama
5392,Secrets & Lies (1996),5,879958572,Drama
5393,Gandhi (1982),3,880123486,Drama
5394,"Net, The (1995)",2,885157929,Sci-Fi
5395,"Boys of St. Vincent, The (1993)",3,891699491,Drama
5396,Don Juan DeMarco (1995),3,889297178,Comedy
5397,Alien (1979),4,884112245,Action
5398,As Good As It Gets (1997),5,888020827,Comedy
5399,Heavy (1995),3,887430778,Drama
5400,Young Frankenstein (1974),3,878759806,Comedy
5401,Chasing Amy (1997),4,881277551,Drama
5402,Butch Cassidy and the Sundance Kid (1969),3,880859346,Action
5403,Four Weddings and a Funeral (1994),3,892838287,Comedy
5404,My Best Friend's Wedding (1997),3,890116747,Comedy
5405,Party Girl (1995),3,882606017,Comedy
5406,Starship Troopers (1997),4,879445911,Action
5407,"English Patient, The (1996)",5,875660009,Drama
5408,To Die For (1995),4,884993069,Comedy
5409,"Great Escape, The (1963)",5,879949153,Adventure
5410,Rear Window (1954),4,875147994,Mystery
5411,Apt Pupil (1998),3,886438122,Drama
5412,Raiders of the Lost Ark (1981),5,880140122,Action
5413,Crumb (1994),4,888205228,Documentary
5414,"City of Lost Children, The (1995)",5,891494659,Adventure
5415,Nell (1994),1,885981574,Drama
5416,"Saint, The (1997)",2,891041551,Action
5417,In the Company of Men (1997),4,891636223,Drama
5418,Mimic (1997),3,884652197,Sci-Fi
5419,Indiana Jones and the Last Crusade (1989),5,880573084,Action
5420,Arsenic and Old Lace (1944),5,889133012,Comedy
5421,Everyone Says I Love You (1996),4,884652276,Comedy
5422,Blade Runner (1982),3,875963538,Film-Noir
5423,Swingers (1996),4,888517197,Comedy
5424,"Empire Strikes Back, The (1980)",4,891022212,Action
5425,Apollo 13 (1995),5,876404793,Action
5426,Demolition Man (1993),2,880888927,Action
5427,Forrest Gump (1994),5,892844079,Comedy
5428,Fatal Instinct (1993),3,878973126,Comedy
5429,"Graduate, The (1967)",4,875310992,Drama
5430,"Lost World: Jurassic Park, The (1997)",4,879148050,Action
5431,"Great White Hype, The (1996)",3,875104000,Comedy
5432,Dave (1993),5,891383241,Comedy
5433,Roman Holiday (1953),3,879788101,Comedy
5434,In & Out (1997),3,891357188,Comedy
5435,"Clockwork Orange, A (1971)",5,888556634,Sci-Fi
5436,"Crow, The (1994)",5,881058419,Action
5437,Cool Hand Luke (1967),4,887818800,Comedy
5438,Local Hero (1983),3,879522021,Comedy
5439,"Godfather, The (1972)",4,892241624,Action
5440,Bed of Roses (1996),3,875659686,Drama
5441,Indiana Jones and the Last Crusade (1989),2,891171698,Action
5442,Nikita (La Femme Nikita) (1990),5,885599682,Thriller
5443,Pulp Fiction (1994),2,888539328,Crime
5444,Halloween: The Curse of Michael Myers (1995),3,880583308,Horror
5445,Fierce Creatures (1997),5,878886607,Comedy
5446,Tommy Boy (1995),4,891449249,Comedy
5447,"Piano, The (1993)",3,874873423,Drama
5448,Tales from the Crypt Presents: Bordello of Blood (1996),4,876689879,Horror
5449,Belle de jour (1967),4,892335951,Drama
5450,Hamlet (1996),5,880406552,Drama
5451,Boomerang (1992),3,893047691,Comedy
5452,Fargo (1996),5,874831383,Crime
5453,Get Shorty (1995),5,893265741,Action
5454,"Devil's Own, The (1997)",2,880951595,Action
5455,Leaving Las Vegas (1995),4,885807713,Drama
5456,"Hunt for Red October, The (1990)",4,890726003,Action
5457,Chinatown (1974),3,891369890,Film-Noir
5458,Jerry Maguire (1996),4,889076775,Drama
5459,"Godfather, The (1972)",4,884057313,Action
5460,Good Will Hunting (1997),4,891375629,Drama
5461,Annie Hall (1977),4,879454749,Comedy
5462,Touch (1997),2,877385615,Romance
5463,"Time to Kill, A (1996)",4,883709157,Drama
5464,Reservoir Dogs (1992),5,882592143,Crime
5465,Wonderland (1997),1,888180081,Documentary
5466,"Good, The Bad and The Ugly, The (1966)",3,879196408,Action
5467,"Princess Bride, The (1987)",5,880525259,Action
5468,"Paris, Texas (1984)",4,891386380,Drama
5469,Citizen Kane (1941),2,883498844,Drama
5470,"Hunt for Red October, The (1990)",4,884127720,Action
5471,Amadeus (1984),5,891033676,Drama
5472,Crimson Tide (1995),3,884478135,Drama
5473,"Philadelphia Story, The (1940)",4,874873067,Comedy
5474,Indian Summer (1996),3,877137285,Comedy
5475,Casablanca (1942),5,878971463,Drama
5476,Blade Runner (1982),5,883326463,Film-Noir
5477,Of Love and Shadows (1994),1,878962240,Drama
5478,Meet John Doe (1941),4,879796475,Drama
5479,Aliens (1986),4,881684185,Action
5480,My Favorite Year (1982),1,884797033,Comedy
5481,Pretty Woman (1990),4,874729935,Comedy
5482,"Quick and the Dead, The (1995)",4,875744357,Action
5483,Patton (1970),4,886367013,Drama
5484,Renaissance Man (1994),4,876252042,Comedy
5485,Faithful (1996),2,876824079,Comedy
5486,"Devil's Own, The (1997)",4,882567058,Action
5487,Mars Attacks! (1996),3,880560263,Action
5488,Grosse Pointe Blank (1997),4,887169019,Comedy
5489,Grease (1978),3,891036054,Comedy
5490,"Ghost and the Darkness, The (1996)",4,892719246,Action
5491,Young Frankenstein (1974),2,888555897,Comedy
5492,Chasing Amy (1997),5,876513491,Drama
