id,name,age,score,category
"5938,""Full Monty, The (1997)"",19,4.0,Comedy"
5939,I Know What You Did Last Summer (1997),37,5.0,Horror
5940,It's a Wonderful Life (1946),26,5.0,Drama
"5941,""Cement Garden, The (1993)"",27,5.0,Drama"
5942,Apollo 13 (1995),21,2.0,Action
5943,Much Ado About Nothing (1993),43,4.0,Comedy
"5944,""Piano, The (1993)"",53,5.0,Drama"
"5945,""Streetcar Named Desire, A (1951)"",60,4.0,Drama"
5946,Natural Born Killers (1994),26,4.0,Action
"5947,""River Wild, The (1994)"",48,3.0,Action"
5948,Conspiracy Theory (1997),32,5.0,Action
"5949,""Tango Lesson, The (1997)"",29,3.0,Romance"
5950,Executive Decision (1996),21,5.0,Action
5951,Terminator 2: Judgment Day (1991),39,3.0,Action
5952,Delicatessen (1991),27,3.0,Comedy
"5953,""Quiet Man, The (1952)"",37,4.0,Comedy"
5954,Full Metal Jacket (1987),22,4.0,Action
5955,Big Night (1996),22,5.0,Drama
5956,Face/Off (1997),51,3.0,Action
"5957,""Long Kiss Goodnight, The (1996)"",24,3.0,Action"
5958,Powder (1995),31,3.0,Drama
"5959,""Postino, Il (1994)"",31,4.0,Drama"
5960,Donnie Brasco (1997),50,4.0,Crime
5961,Seven Years in Tibet (1997),21,5.0,Drama
"5962,""City of Lost Children, The (1995)"",19,4.0,Adventure"
5963,Interview with the Vampire (1994),30,4.0,Drama
5964,Jean de Florette (1986),25,5.0,Drama
5965,Mission: Impossible (1996),30,2.0,Action
5966,Angels and Insects (1995),29,4.0,Drama
5967,Looking for Richard (1996),19,4.0,Documentary
5968,2001: A Space Odyssey (1968),46,5.0,Drama
5969,E.T. the Extra-Terrestrial (1982),18,1.0,Children's
5970,Apollo 13 (1995),70,4.0,Action
5971,Jean de Florette (1986),42,5.0,Drama
"5972,""Thin Blue Line, The (1988)"",54,4.0,Documentary"
5973,Deconstructing Harry (1997),17,4.0,Comedy
"5974,""Wrong Trousers, The (1993)"",35,5.0,Animation"
"5975,""Wild Bunch, The (1969)"",53,5.0,Western"
5976,Reservoir Dogs (1992),25,5.0,Crime
5977,East of Eden (1955),39,3.0,Drama
"5978,""Terminator, The (1984)"",37,4.0,Action"
5979,True Lies (1994),20,4.0,Action
5980,Cool Runnings (1993),19,3.0,Comedy
"5981,""Devil's Own, The (1997)"",24,2.0,Action"
5982,Rosencrantz and Guildenstern Are Dead (1990),27,5.0,Comedy
5983,2001: A Space Odyssey (1968),33,5.0,Drama
5984,Basic Instinct (1992),19,4.0,Mystery
5985,Cool Runnings (1993),24,3.0,Comedy
5986,Stand by Me (1986),33,4.0,Adventure
"5987,""Killing Fields, The (1984)"",51,5.0,Drama"
5988,Mission: Impossible (1996),24,2.0,Action
5989,Forrest Gump (1994),33,3.0,Comedy
5990,Desperado (1995),23,3.0,Action
5991,Aliens (1986),22,4.0,Action
5992,Citizen Ruth (1996),19,4.0,Comedy
5993,Butch Cassidy and the Sundance Kid (1969),35,5.0,Action
5994,Star Wars (1977),48,5.0,Action
"5995,""Princess Bride, The (1987)"",48,3.0,Action"
"5996,""Birdcage, The (1996)"",28,3.0,Comedy"
5997,Casino (1995),32,3.0,Drama
"5998,""Empire Strikes Back, The (1980)"",43,1.0,Action"
"5999,""Great Race, The (1965)"",39,4.0,Comedy"
6000,It Could Happen to You (1994),18,4.0,Drama
6001,Just Cause (1995),20,4.0,Mystery
6002,Cinderella (1950),28,5.0,Animation
6003,Waiting for Guffman (1996),56,4.0,Comedy
6004,Down Periscope (1996),18,1.0,Comedy
6005,Primal Fear (1996),18,4.0,Drama
6006,Liar Liar (1997),42,2.0,Comedy
6007,Ben-Hur (1959),44,3.0,Action
6008,Rosencrantz and Guildenstern Are Dead (1990),51,4.0,Comedy
6009,Happy Gilmore (1996),30,3.0,Comedy
6010,Akira (1988),24,3.0,Adventure
6011,Amistad (1997),31,3.0,Drama
"6012,""Flintstones, The (1994)"",33,3.0,Children's"
6013,Mixed Nuts (1994),26,2.0,Comedy
"6014,""Philadelphia Story, The (1940)"",46,4.0,Comedy"
6015,Mrs. Doubtfire (1993),42,3.0,Comedy
6016,Pretty Woman (1990),22,4.0,Comedy
6017,It's a Wonderful Life (1946),20,5.0,Drama
6018,Spawn (1997),20,4.0,Action
6019,Kids (1995),36,3.0,Drama
6020,Reservoir Dogs (1992),42,3.0,Crime
6021,As Good As It Gets (1997),21,4.0,Comedy
6022,Brazil (1985),24,4.0,Sci-Fi
6023,Star Trek: First Contact (1996),19,3.0,Action
"6024,""Birds, The (1963)"",24,4.0,Horror"
6025,Sunset Blvd. (1950),52,4.0,Film-Noir
6026,Body Snatchers (1993),18,3.0,Horror
6027,Mimic (1997),19,3.0,Sci-Fi
6028,Death and the Maiden (1994),56,5.0,Drama
6029,Tombstone (1993),31,3.0,Western
6030,M*A*S*H (1970),39,5.0,Comedy
6031,Braveheart (1995),40,5.0,Action
"6032,""Funeral, The (1996)"",27,3.0,Drama"
"6033,""Remains of the Day, The (1993)"",24,5.0,Drama"
6034,Beauty and the Beast (1991),19,5.0,Animation
6035,Lost Highway (1997),20,3.0,Mystery
6036,Ransom (1996),28,1.0,Drama
6037,As Good As It Gets (1997),26,4.0,Comedy
6038,Star Trek: The Wrath of Khan (1982),46,3.0,Action
6039,Deceiver (1997),65,1.0,Crime
6040,Dead Poets Society (1989),38,3.0,Drama
6041,Mission: Impossible (1996),26,4.0,Action
6042,Patton (1970),41,3.0,Drama
6043,Unforgiven (1992),32,4.0,Western
6044,Vertigo (1958),35,5.0,Mystery
6045,Sense and Sensibility (1995),50,5.0,Drama
6046,Breaking the Waves (1996),27,5.0,Drama
"6047,""Silence of the Lambs, The (1991)"",50,4.0,Drama"
6048,Lone Star (1996),44,5.0,Drama
6049,Brazil (1985),57,5.0,Sci-Fi
"6050,""Silence of the Lambs, The (1991)"",27,4.0,Drama"
6051,Congo (1995),17,3.0,Action
6052,Pretty Woman (1990),23,4.0,Comedy
6053,L.A. Confidential (1997),24,3.0,Crime
"6054,""American President, The (1995)"",27,4.0,Comedy"
"6055,""Full Monty, The (1997)"",44,5.0,Comedy"
6056,Dead Man (1995),36,3.0,Western
6057,Eve's Bayou (1997),23,2.0,Drama
6058,Grosse Pointe Blank (1997),29,3.0,Comedy
"6059,""Ice Storm, The (1997)"",35,4.0,Drama"
6060,Mother (1996),46,3.0,Comedy
6061,Joe's Apartment (1996),39,2.0,Comedy
"6062,""Full Monty, The (1997)"",24,5.0,Comedy"
6063,Waterworld (1995),23,3.0,Action
6064,Amadeus (1984),51,5.0,Drama
"6065,""Sting, The (1973)"",52,5.0,Comedy"
"6066,""Steal Big, Steal Little (1995)"",19,3.0,Comedy"
6067,Star Trek: First Contact (1996),25,3.0,Action
"6068,""Devil's Advocate, The (1997)"",21,1.0,Crime"
6069,Fly Away Home (1996),15,5.0,Adventure
6070,Searching for Bobby Fischer (1993),69,4.0,Drama
6071,Alien (1979),43,1.0,Action
6072,Flesh and Bone (1993),31,2.0,Drama
6073,Circle of Friends (1995),31,3.0,Drama
6074,Star Trek V: The Final Frontier (1989),25,1.0,Action
6075,Mrs. Parker and the Vicious Circle (1994),56,2.0,Drama
6076,Spawn (1997),24,2.0,Action
6077,Heat (1995),27,3.0,Action
"6078,""Brothers McMullen, The (1995)"",25,2.0,Comedy"
"6079,""Sound of Music, The (1965)"",41,5.0,Musical"
6080,Mission: Impossible (1996),30,3.0,Action
6081,Short Cuts (1993),18,4.0,Drama
6082,Rebel Without a Cause (1955),22,3.0,Drama
6083,Murder at 1600 (1997),21,4.0,Mystery
6084,Return of the Jedi (1983),27,4.0,Action
6085,One Flew Over the Cuckoo's Nest (1975),51,5.0,Drama
6086,Space Jam (1996),23,4.0,Adventure
"6087,""Empire Strikes Back, The (1980)"",44,5.0,Action"
"6088,""Mask, The (1994)"",23,3.0,Comedy"
6089,Casino (1995),30,5.0,Drama
"6090,""Lion King, The (1994)"",38,4.0,Animation"
6091,Go Fish (1994),39,4.0,Drama
6092,Multiplicity (1996),22,3.0,Comedy
6093,Independence Day (ID4) (1996),35,5.0,Action
6094,Blade Runner (1982),27,2.0,Film-Noir
6095,Top Hat (1935),57,2.0,Comedy
"6096,""Edge, The (1997)"",23,5.0,Adventure"
6097,Taxi Driver (1976),36,4.0,Drama
6098,Men in Black (1997),17,3.0,Action
6099,Arsenic and Old Lace (1944),31,4.0,Comedy
6100,Air Force One (1997),32,3.0,Action
6101,Lost Horizon (1937),41,2.0,Drama
6102,Fierce Creatures (1997),44,4.0,Comedy
6103,Immortal Beloved (1994),42,2.0,Drama
6104,Twelve Monkeys (1995),25,5.0,Drama
6105,Grosse Pointe Blank (1997),57,3.0,Comedy
"6106,""Hunt for Red October, The (1990)"",51,5.0,Action"
6107,Sleepers (1996),17,4.0,Crime
6108,Tin Cup (1996),51,3.0,Comedy
"6109,""Ghost and the Darkness, The (1996)"",26,1.0,Action"
"6110,""Godfather, The (1972)"",50,4.0,Action"
6111,GoldenEye (1995),50,3.0,Action
6112,Rear Window (1954),32,5.0,Mystery
6113,Young Frankenstein (1974),50,5.0,Comedy
"6114,""Lost World: Jurassic Park, The (1997)"",27,3.0,Action"
6115,Gaslight (1944),29,4.0,Mystery
"6116,""Christmas Carol, A (1938)"",38,3.0,Drama"
6117,Air Force One (1997),31,3.0,Action
6118,Much Ado About Nothing (1993),21,4.0,Comedy
6119,Escape to Witch Mountain (1975),46,5.0,Adventure
6120,Home Alone (1990),33,3.0,Children's
6121,Ben-Hur (1959),35,3.0,Action
6122,Mr. Magoo (1997),29,2.0,Comedy
6123,Some Folks Call It a Sling Blade (1993),53,4.0,Drama
6124,Sophie's Choice (1982),38,5.0,Drama
"6125,""African Queen, The (1951)"",50,3.0,Action"
6126,Body Snatchers (1993),43,5.0,Horror
6127,Muppet Treasure Island (1996),51,2.0,Action
"6128,""Thousand Acres, A (1997)"",36,3.0,Drama"
6129,Quiz Show (1994),39,3.0,Drama
6130,Heat (1995),20,3.0,Action
6131,James and the Giant Peach (1996),28,5.0,Animation
6132,Mary Shelley's Frankenstein (1994),27,3.0,Drama
6133,Blade Runner (1982),33,5.0,Film-Noir
6134,Funny Face (1957),32,3.0,Comedy
6135,Bound (1996),39,3.0,Crime
6136,Young Frankenstein (1974),44,4.0,Comedy
6137,Some Like It Hot (1959),27,5.0,Comedy
6138,Star Wars (1977),27,4.0,Action
6139,In & Out (1997),17,3.0,Comedy
6140,Liar Liar (1997),18,4.0,Comedy
"6141,""House of Yes, The (1997)"",26,4.0,Comedy"
6142,French Twist (Gazon maudit) (1995),22,2.0,Comedy
6143,Ransom (1996),27,3.0,Drama
6144,Emma (1996),51,4.0,Drama
"6145,""Great Dictator, The (1940)"",44,4.0,Comedy"
"6146,""African Queen, The (1951)"",30,5.0,Action"
"6147,""Client, The (1994)"",32,4.0,Drama"
6148,Three Colors: White (1994),42,3.0,Drama
6149,To Catch a Thief (1955),35,4.0,Comedy
6150,How to Make an American Quilt (1995),70,3.0,Drama
6151,Cinema Paradiso (1988),43,4.0,Comedy
6152,Last Man Standing (1996),19,4.0,Action
6153,Winnie the Pooh and the Blustery Day (1968),32,5.0,Animation
"6154,""Right Stuff, The (1983)"",38,4.0,Drama"
6155,Drop Dead Fred (1991),24,4.0,Comedy
6156,Pulp Fiction (1994),46,4.0,Crime
6157,Bound (1996),26,2.0,Crime
6158,Bob Roberts (1992),21,4.0,Comedy
6159,Boogie Nights (1997),38,3.0,Drama
6160,To Catch a Thief (1955),49,4.0,Comedy
6161,Star Wars (1977),25,4.0,Action
"6162,""Hunt for Red October, The (1990)"",24,4.0,Action"
6163,In Love and War (1996),17,2.0,Romance
"6164,""Day the Earth Stood Still, The (1951)"",33,4.0,Drama"
6165,Forrest Gump (1994),36,2.0,Comedy
6166,My Best Friend's Wedding (1997),59,1.0,Comedy
6167,Mr. Holland's Opus (1995),63,4.0,Drama
6168,Gandhi (1982),42,3.0,Drama
"6169,""Quick and the Dead, The (1995)"",24,5.0,Action"
6170,Grumpier Old Men (1995),26,4.0,Comedy
6171,Tin Men (1987),61,4.0,Comedy
6172,Vertigo (1958),39,4.0,Mystery
6173,Clerks (1994),50,3.0,Comedy
6174,Restoration (1995),43,5.0,Drama
6175,Mimic (1997),34,2.0,Sci-Fi
6176,Return of the Jedi (1983),35,3.0,Action
6177,Waterworld (1995),22,2.0,Action
6178,Copycat (1995),36,4.0,Crime
"6179,""Empire Strikes Back, The (1980)"",50,4.0,Action"
6180,Ace Ventura: Pet Detective (1994),25,4.0,Comedy
6181,Until the End of the World (Bis ans Ende der Welt) (1991),15,5.0,Drama
"6182,""Brady Bunch Movie, The (1995)"",44,3.0,Comedy"
"6183,""Day the Earth Stood Still, The (1951)"",55,5.0,Drama"
6184,Evita (1996),42,3.0,Drama
6185,Miracle on 34th Street (1994),37,4.0,Drama
6186,Bad Boys (1995),31,2.0,Action
6187,Freeway (1996),27,3.0,Crime
"6188,""Birds, The (1963)"",36,5.0,Horror"
6189,Under Siege (1992),25,4.0,Action
"6190,""Prophecy II, The (1998)"",24,2.0,Horror"
"6191,""Right Stuff, The (1983)"",21,5.0,Drama"
6192,Volcano (1997),46,3.0,Drama
6193,Mission: Impossible (1996),27,4.0,Action
6194,Escape from L.A. (1996),32,2.0,Action
"6195,""Fugitive, The (1993)"",23,4.0,Action"
"6196,""African Queen, The (1951)"",28,5.0,Action"
6197,Star Wars (1977),60,3.0,Action
6198,Ghost (1990),31,5.0,Comedy
6199,Farewell My Concubine (1993),30,4.0,Drama
6200,Hamlet (1996),32,5.0,Drama
6201,Snow White and the Seven Dwarfs (1937),26,4.0,Animation
"6202,""Davy Crockett, King of the Wild Frontier (1955)"",51,3.0,Western"
6203,Jaws (1975),27,4.0,Action
6204,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),60,5.0,Sci-Fi
6205,Contact (1997),24,4.0,Drama
6206,Meet John Doe (1941),31,3.0,Drama
6207,White Squall (1996),34,3.0,Adventure
6208,Babe (1995),38,3.0,Children's
6209,Hard Target (1993),34,1.0,Action
6210,Tales from the Crypt Presents: Bordello of Blood (1996),17,4.0,Horror
6211,Monty Python and the Holy Grail (1974),33,3.0,Comedy
6212,In the Line of Fire (1993),60,3.0,Action
6213,In the Line of Fire (1993),29,5.0,Action
6214,Independence Day (ID4) (1996),57,5.0,Action
6215,Air Force One (1997),41,4.0,Action
"6216,""Aristocats, The (1970)"",33,3.0,Animation"
6217,I'll Do Anything (1994),18,2.0,Comedy
6218,Chasing Amy (1997),26,4.0,Drama
6219,Alien (1979),31,4.0,Action
6220,Annie Hall (1977),19,4.0,Comedy
6221,Cops and Robbersons (1994),19,2.0,Comedy
"6222,""Nutty Professor, The (1996)"",27,2.0,Comedy"
6223,Babe (1995),36,4.0,Children's
6224,Star Wars (1977),34,2.0,Action
6225,Swingers (1996),22,5.0,Comedy
6226,Eat Drink Man Woman (1994),20,4.0,Comedy
6227,White Squall (1996),15,4.0,Adventure
6228,How to Make an American Quilt (1995),24,2.0,Drama
6229,Real Genius (1985),24,5.0,Comedy
"6230,""Wizard of Oz, The (1939)"",32,3.0,Adventure"
6231,Independence Day (ID4) (1996),11,3.0,Action
6232,Citizen Kane (1941),32,5.0,Drama
6233,Like Water For Chocolate (Como agua para chocolate) (1992),56,4.0,Drama
6234,Deconstructing Harry (1997),28,5.0,Comedy
"6235,""Empire Strikes Back, The (1980)"",30,3.0,Action"
6236,101 Dalmatians (1996),23,4.0,Children's
6237,Good Will Hunting (1997),42,5.0,Drama
"6238,""Clockwork Orange, A (1971)"",29,5.0,Sci-Fi"
"6239,""Mask, The (1994)"",32,4.0,Comedy"
6240,Schindler's List (1993),36,4.0,Drama
6241,House Party 3 (1994),33,3.0,Comedy
6242,Brazil (1985),23,5.0,Sci-Fi
6243,In the Name of the Father (1993),20,5.0,Drama
"6244,""Godfather, The (1972)"",36,5.0,Action"
"6245,""Day the Earth Stood Still, The (1951)"",21,2.0,Drama"
6246,Hoop Dreams (1994),28,4.0,Documentary
6247,Heavyweights (1994),20,3.0,Children's
6248,Rocket Man (1997),44,3.0,Comedy
6249,Tales From the Crypt Presents: Demon Knight (1995),58,2.0,Horror
"6250,""Fast, Cheap & Out of Control (1997)"",37,5.0,Documentary"
"6251,""American in Paris, An (1951)"",57,2.0,Musical"
6252,Mission: Impossible (1996),24,3.0,Action
"6253,""Room with a View, A (1986)"",42,4.0,Drama"
"6254,""Fifth Element, The (1997)"",17,5.0,Action"
6255,Twelve Monkeys (1995),25,2.0,Drama
6256,Seven Years in Tibet (1997),36,4.0,Drama
"6257,""Preacher's Wife, The (1996)"",39,2.0,Drama"
"6258,""Misérables, Les (1995)"",36,4.0,Drama"
6259,Apocalypse Now (1979),30,5.0,Drama
6260,Mary Shelley's Frankenstein (1994),39,2.0,Drama
6261,Mars Attacks! (1996),27,5.0,Action
6262,Toy Story (1995),24,2.0,Animation
"6263,""Godfather: Part II, The (1974)"",43,4.0,Action"
"6264,""Devil's Own, The (1997)"",42,2.0,Action"
6265,Ace Ventura: Pet Detective (1994),25,1.0,Comedy
6266,Dragonheart (1996),41,4.0,Action
6267,Star Wars (1977),54,3.0,Action
6268,Contact (1997),23,4.0,Drama
6269,Dante's Peak (1997),24,3.0,Action
6270,Dragonheart (1996),20,5.0,Action
6271,Twelve Monkeys (1995),43,5.0,Drama
6272,Marvin's Room (1996),39,4.0,Drama
"6273,""Graduate, The (1967)"",73,3.0,Drama"
6274,Oliver & Company (1988),23,1.0,Animation
"6275,""Jackal, The (1997)"",18,3.0,Action"
6276,Hamlet (1996),24,4.0,Drama
6277,Star Trek: The Wrath of Khan (1982),23,4.0,Action
6278,Nikita (La Femme Nikita) (1990),25,5.0,Thriller
6279,Heat (1995),21,4.0,Action
6280,Cliffhanger (1993),31,1.0,Action
6281,True Romance (1993),25,5.0,Action
6282,Aladdin (1992),14,4.0,Animation
6283,Renaissance Man (1994),23,3.0,Comedy
6284,Bram Stoker's Dracula (1992),30,1.0,Horror
6285,Secrets & Lies (1996),44,5.0,Drama
6286,Conspiracy Theory (1997),19,4.0,Action
"6287,""NeverEnding Story III, The (1994)"",14,1.0,Children's"
"6288,""English Patient, The (1996)"",32,1.0,Drama"
"6289,""Promesse, La (1996)"",21,3.0,Drama"
6290,Unhook the Stars (1996),33,1.0,Drama
6291,Chinatown (1974),21,5.0,Film-Noir
6292,Duck Soup (1933),24,4.0,Comedy
6293,Drop Zone (1994),23,3.0,Action
"6294,""Devil's Own, The (1997)"",28,4.0,Action"
6295,Twelve Monkeys (1995),24,4.0,Drama
6296,Escape from L.A. (1996),41,4.0,Action
"6297,""Peacemaker, The (1997)"",26,2.0,Action"
"6298,""Firm, The (1993)"",30,1.0,Drama"
6299,G.I. Jane (1997),16,4.0,Action
6300,Father of the Bride (1950),39,4.0,Comedy
6301,Back to the Future (1985),29,4.0,Comedy
6302,Smilla's Sense of Snow (1997),19,2.0,Action
"6303,""Thousand Acres, A (1997)"",18,3.0,Drama"
6304,Chain Reaction (1996),28,3.0,Action
6305,Star Trek: The Wrath of Khan (1982),30,4.0,Action
6306,Amistad (1997),64,3.0,Drama
6307,Pretty Woman (1990),19,3.0,Comedy
"6308,""Abyss, The (1989)"",20,5.0,Action"
"6309,""Godfather, The (1972)"",22,5.0,Action"
6310,Toy Story (1995),21,5.0,Animation
6311,Tin Men (1987),40,2.0,Comedy
6312,Contact (1997),57,4.0,Drama
6313,Fargo (1996),29,5.0,Crime
6314,Top Gun (1986),17,4.0,Action
6315,Phenomenon (1996),52,3.0,Drama
6316,Rising Sun (1993),31,3.0,Action
6317,Tales from the Hood (1995),30,3.0,Comedy
6318,Romy and Michele's High School Reunion (1997),29,3.0,Comedy
6319,Sleepers (1996),29,3.0,Crime
6320,Mission: Impossible (1996),24,3.0,Action
6321,Butch Cassidy and the Sundance Kid (1969),60,3.0,Action
"6322,""Ref, The (1994)"",27,3.0,Comedy"
"6323,""Peacemaker, The (1997)"",55,4.0,Action"
6324,Ridicule (1996),56,4.0,Drama
"6325,""Empire Strikes Back, The (1980)"",21,3.0,Action"
6326,Evita (1996),43,1.0,Drama
6327,Back to the Future (1985),23,3.0,Comedy
"6328,""English Patient, The (1996)"",36,3.0,Drama"
6329,Playing God (1997),23,3.0,Crime
"6330,""First Wives Club, The (1996)"",37,4.0,Comedy"
6331,Everyone Says I Love You (1996),51,4.0,Comedy
6332,Dead Poets Society (1989),22,4.0,Drama
6333,Monty Python and the Holy Grail (1974),29,5.0,Comedy
"6334,""African Queen, The (1951)"",44,5.0,Action"
"6335,""Nightmare on Elm Street, A (1984)"",29,4.0,Horror"
"6336,""Spitfire Grill, The (1996)"",24,5.0,Drama"
6337,Welcome to the Dollhouse (1995),24,5.0,Comedy
6338,MURDER and murder (1996),21,2.0,Crime
"6339,""Bridges of Madison County, The (1995)"",42,2.0,Drama"
"6340,""Brady Bunch Movie, The (1995)"",22,3.0,Comedy"
6341,Star Trek III: The Search for Spock (1984),20,2.0,Action
6342,Top Gun (1986),39,4.0,Action
6343,Kids (1995),55,1.0,Drama
6344,Ran (1985),23,5.0,Drama
"6345,""Long Kiss Goodnight, The (1996)"",22,5.0,Action"
"6346,""Abyss, The (1989)"",34,3.0,Action"
"6347,""Wizard of Oz, The (1939)"",24,3.0,Adventure"
"6348,""Last of the Mohicans, The (1992)"",37,3.0,Action"
"6349,""Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"",60,4.0,Drama"
6350,Independence Day (ID4) (1996),30,1.0,Action
6351,Face/Off (1997),40,4.0,Action
"6352,""Terminator, The (1984)"",27,3.0,Action"
6353,Mary Poppins (1964),24,3.0,Children's
"6354,""Adventures of Robin Hood, The (1938)"",25,3.0,Action"
6355,Son in Law (1993),35,2.0,Comedy
6356,Barbarella (1968),32,1.0,Adventure
6357,Die Hard (1988),18,4.0,Action
6358,Stalingrad (1993),34,2.0,War
6359,Milk Money (1994),29,2.0,Comedy
6360,Vertigo (1958),45,4.0,Mystery
6361,Swingers (1996),45,3.0,Comedy
6362,Babe (1995),21,5.0,Children's
6363,Happy Gilmore (1996),21,5.0,Comedy
6364,Monty Python and the Holy Grail (1974),35,4.0,Comedy
6365,In the Line of Fire (1993),21,4.0,Action
6366,Feeling Minnesota (1996),44,3.0,Drama
6367,Forrest Gump (1994),38,4.0,Comedy
"6368,""Great White Hype, The (1996)"",24,3.0,Comedy"
6369,2001: A Space Odyssey (1968),22,4.0,Drama
"6370,""Substitute, The (1996)"",18,5.0,Action"
6371,Monty Python and the Holy Grail (1974),25,4.0,Comedy
6372,Hideaway (1995),28,1.0,Thriller
6373,Judge Dredd (1995),24,4.0,Action
6374,Get on the Bus (1996),36,3.0,Drama
6375,It's a Wonderful Life (1946),29,5.0,Drama
"6376,""Madness of King George, The (1994)"",27,5.0,Drama"
6377,Swingers (1996),29,5.0,Comedy
6378,Amadeus (1984),26,4.0,Drama
"6379,""Big Sleep, The (1946)"",45,5.0,Film-Noir"
6380,Twister (1996),32,3.0,Action
6381,Scream 2 (1997),26,3.0,Horror
"6382,""Associate, The (1996)"",26,4.0,Comedy"
6383,Hackers (1995),40,3.0,Action
6384,Only You (1994),60,3.0,Comedy
6385,Young Frankenstein (1974),43,4.0,Comedy
"6386,""Perez Family, The (1995)"",21,3.0,Comedy"
6387,Billy Madison (1995),20,3.0,Comedy
6388,Joe's Apartment (1996),49,1.0,Comedy
"6389,""Usual Suspects, The (1995)"",18,5.0,Crime"
6390,Grumpier Old Men (1995),19,3.0,Comedy
6391,Meet John Doe (1941),46,5.0,Drama
"6392,""Cable Guy, The (1996)"",21,4.0,Comedy"
"6393,""Lion King, The (1994)"",46,5.0,Animation"
"6394,""Truth About Cats & Dogs, The (1996)"",35,4.0,Comedy"
